Object,Filter,Cadence,MJD,Duration,Flux,Error
NGC4593,B,4173,57602.00468,61.77332002,1.0124646,0.023114857
NGC4593,HX,4173,57602.00617,698.0580864,0.418145,0.044649
NGC4593,SX,4173,57602.00617,698.0580864,0.512094,0.049442
NGC4593,V,4173,57602.00838,61.75125998,1.2348647,0.032826526
NGC4593,W1,4174,57602.13309,153.77684,1.08938,0.023257878
NGC4593,U,4174,57602.13448,76.82222003,0.9310937,0.020495795
NGC4593,B,4174,57602.13542,76.76704001,1.0814299,0.022171588
NGC4593,HX,4174,57602.13668,942.7439232,0.545877,0.046686
NGC4593,SX,4174,57602.13668,942.7439232,0.750293,0.054885
NGC4593,W2,4174,57602.13771,308.76728,0.9812604,0.019014069
NGC4593,V,4174,57602.14,76.77807999,1.2597234,0.030412096
NGC4593,M2,4174,57602.1418,226.68238,1.02369454,0.025082387
NGC4593,W1,4175,57602.31691,168.77058,1.1091025,0.022731228
NGC4593,U,4175,57602.31843,83.77296001,0.92735615,0.020002848
NGC4593,B,4175,57602.31945,83.78400004,1.0503034,0.02124595
NGC4593,HX,4175,57602.32091,1030.500058,0.56058,0.04566
NGC4593,SX,4175,57602.32091,1030.500058,0.81437,0.055115
NGC4593,W2,4175,57602.32195,337.77282,0.9893566,0.018483556
NGC4593,V,4175,57602.32445,83.75092,1.3030139,0.030072912
NGC4593,M2,4175,57602.32641,246.83952,1.00966116,0.024000292
NGC4593,W1,4176,57602.45346,159.7677,1.05624305,0.022483023
NGC4593,U,4176,57602.4549,79.76804,0.9226698,0.020139133
NGC4593,B,4176,57602.45588,79.76801997,1.0417293,0.021303877
NGC4593,HX,4176,57602.45726,987.876,0.469585,0.030473
NGC4593,SX,4176,57602.45726,987.876,0.52957,0.032418
NGC4593,W2,4176,57602.45826,319.77812,0.9862866,0.018826193
NGC4593,V,4176,57602.46063,79.77903998,1.2534646,0.029882454
NGC4593,M2,4176,57602.46254,242.83454,0.955542,0.023367286
NGC4593,W1,4177,57602.592,155.76274,1.1160946,0.02346921
NGC4593,U,4177,57602.5934,77.78206003,0.9629337,0.020855333
NGC4593,B,4177,57602.59436,77.78207999,1.02072264,0.02115317
NGC4593,HX,4177,57602.59564,955.2819456,0.453156,0.030395
NGC4593,SX,4177,57602.59564,955.2819456,0.601726,0.034949
NGC4593,W2,4177,57602.59668,311.77924,1.0134479,0.019307023
NGC4593,V,4177,57602.599,77.77103996,1.2505272,0.030097857
NGC4593,M2,4177,57602.60082,228.11662,1.0237127,0.025017462
NGC4593,W1,4178,57602.73051,160.76068,1.0988861,0.022948028
NGC4593,U,4178,57602.73196,80.77197999,0.9694322,0.02067049
NGC4593,B,4178,57602.73295,80.77197999,1.0603147,0.02142619
NGC4593,HX,4178,57602.73432,990.3840192,0.433443,0.029297
NGC4593,SX,4178,57602.73432,990.3840192,0.641031,0.035634
NGC4593,W2,4178,57602.73535,322.77906,1.0162459,0.01909303
NGC4593,V,4178,57602.73775,80.87129998,1.27472165,0.030032548
NGC4593,M2,4178,57602.73965,238.77442,0.9936523,0.024108008
NGC4593,W1,4179,57602.84874,148.76786,1.1333459,0.02422562
NGC4593,U,4179,57602.85008,73.77713996,0.98249384,0.021874605
NGC4593,B,4179,57602.85099,73.72197998,1.05710694,0.022485874
NGC4593,HX,4179,57602.85215,910.1500416,0.431514,0.034321
NGC4593,SX,4179,57602.85215,910.1500416,0.624212,0.041191
NGC4593,W2,4179,57602.8532,297.77846,1.0660164,0.020337609
NGC4593,V,4179,57602.85541,73.76609999,1.3009863,0.031655633
NGC4593,M2,4179,57602.85714,216.91824,0.9897007,0.025065015
NGC4593,W1,4180,57602.98275,149.76082,1.0335239,0.022808355
NGC4593,U,4180,57602.9841,74.78113997,0.9206541,0.020695343
NGC4593,B,4180,57602.98502,74.78113997,1.029879,0.021795316
NGC4593,HX,4180,57602.98618,912.6580608,0.32346,0.033903
NGC4593,SX,4180,57602.98618,912.6580608,0.395767,0.037531
NGC4593,W2,4180,57602.98725,300.77946,1.0124619,0.019597996
NGC4593,V,4180,57602.98948,74.78112,1.2985533,0.03137285
NGC4593,M2,4180,57602.99119,212.32852,1.0119323,0.025580128
NGC4593,U,4181,57603.04951,79.77903998,0.923431,0.020315127
NGC4593,B,4181,57603.05049,79.77903998,1.010152,0.021081054
NGC4593,HX,4181,57603.05179,972.832032,0.388137,0.028656
NGC4593,SX,4181,57603.05179,972.832032,0.403683,0.029249
NGC4593,V,4181,57603.05523,79.76800001,1.2087974,0.029199444
NGC4593,U,4182,57603.182,74.7701,0.9122825,0.020647924
NGC4593,B,4182,57603.18293,74.78112,1.042811,0.022096259
NGC4593,HX,4182,57603.18408,912.6580608,0.372356,0.03553
NGC4593,SX,4182,57603.18408,912.6580608,0.526111,0.042107
NGC4593,W2,4182,57603.18517,299.76444,0.93264706,0.018648071
NGC4593,V,4182,57603.18739,74.78112,1.25341056,0.03071779
NGC4593,M2,4182,57603.1891,212.73676,0.9385292,0.024445998
NGC4593,U,4183,57603.31827,69.77218002,0.8857793,0.020624191
NGC4593,B,4183,57603.31913,69.78324002,1.0131796,0.022085114
NGC4593,HX,4183,57603.32035,887.5839168,0.407322,0.045443
NGC4593,SX,4183,57603.32035,887.5839168,0.378981,0.043872
NGC4593,V,4183,57603.3233,69.77219999,1.2131812,0.030883554
NGC4593,W1,4184,57603.45031,156.76674,1.0693692,0.0228207
NGC4593,U,4184,57603.45173,78.76401997,0.9583469,0.020775746
NGC4593,B,4184,57603.45269,78.77506,1.0473719,0.021516602
NGC4593,HX,4184,57603.45396,957.788064,0.352949,0.02736
NGC4593,SX,4184,57603.45396,957.788064,0.370174,0.027945
NGC4593,W2,4184,57603.45505,314.7802,0.9621381,0.018629628
NGC4593,V,4184,57603.45739,78.77504003,1.2153675,0.029451362
NGC4593,M2,4184,57603.45918,223.52696,0.9644536,0.024342475
NGC4593,W1,4185,57603.58868,152.7618001,1.0857293,0.023312372
NGC4593,U,4185,57603.59007,76.77810001,0.9699211,0.02105717
NGC4593,B,4185,57603.59101,76.76705998,0.9882421,0.020801765
NGC4593,HX,4185,57603.59225,940.2379776,0.318291,0.025721
NGC4593,SX,4185,57603.59225,940.2379776,0.3327,0.026222
NGC4593,W2,4185,57603.5933,306.77032,0.9473875,0.018602837
NGC4593,V,4185,57603.59557,76.76704001,1.2697673,0.030569168
NGC4593,M2,4185,57603.59737,225.25912,0.9558863,0.024134788
NGC4593,W1,4186,57603.7266,160.76066,1.1096027,0.02311889
NGC4593,U,4186,57603.72805,80.77200001,0.9371966,0.020206209
NGC4593,B,4186,57603.72904,80.77201998,1.050379,0.021313396
NGC4593,HX,4186,57603.73018,964.6100352,0.327192,0.025782
NGC4593,SX,4186,57603.73018,964.6100352,0.404702,0.02887
NGC4593,W2,4186,57603.73144,322.76806,0.9871519,0.018764384
NGC4593,V,4186,57603.73383,80.77202004,1.2533151,0.029750063
NGC4593,M2,4186,57603.73561,217.2713,1.0209557,0.025490678
NGC4593,W1,4187,57603.84525,149.7719,1.0208487,0.02266524
NGC4593,U,4187,57603.84659,74.78112,0.9373457,0.021080491
NGC4593,B,4187,57603.84752,74.78114003,1.0432709,0.022183005
NGC4593,HX,4187,57603.84867,912.6580608,0.433993,0.034103
NGC4593,SX,4187,57603.84867,912.6580608,0.470217,0.035566
NGC4593,W2,4187,57603.84975,299.73134,0.96996665,0.019110928
NGC4593,V,4187,57603.85199,74.78113997,1.1914315,0.029767607
NGC4593,W1,4188,57603.97875,129.76918,1.0286084,0.02416691
NGC4593,U,4188,57603.97992,64.76323998,0.92607705,0.022059448
NGC4593,B,4188,57603.98072,64.77425998,1.0401016,0.023412372
NGC4593,HX,4188,57603.9818,827.4099456,0.502483,0.037071
NGC4593,SX,4188,57603.9818,827.4099456,0.735592,0.044817
NGC4593,W2,4188,57603.98268,260.76302,0.977384,0.020283476
NGC4593,V,4188,57603.98462,64.77423996,1.26577885,0.032752866
NGC4593,M2,4188,57603.9863,217.5802,1.02254275,0.025474738
NGC4593,W1,4189,57604.04503,150.74276,1.0442409,0.022924063
NGC4593,U,4189,57604.04639,74.77008003,0.92473645,0.020856098
NGC4593,B,4189,57604.04732,74.88041997,1.0141461,0.021707681
NGC4593,HX,4189,57604.04856,930.2079744,0.451355,0.038805
NGC4593,SX,4189,57604.04856,930.2079744,0.620144,0.045529
NGC4593,W2,4189,57604.04957,301.77238,0.9456829,0.018765307
NGC4593,V,4189,57604.05182,74.78112,1.2425562,0.030559392
NGC4593,M2,4189,57604.05361,226.47272,0.9848029,0.024505674
NGC4593,HX,4190,57604.8598,907.6420224,0.489526,0.032252
NGC4593,SX,4190,57604.8598,907.6420224,0.525976,0.033431
NGC4593,V,4190,57604.86315,74.75904,1.2181544,0.0302149
NGC4593,W1,4191,57604.92377,149.77188,1.0129815,0.02247974
NGC4593,U,4191,57604.92512,74.7701,0.891499,0.020138713
NGC4593,B,4191,57604.92604,74.7701,0.9726115,0.020883313
NGC4593,HX,4191,57604.92717,907.6420224,0.420479,0.029678
NGC4593,SX,4191,57604.92717,907.6420224,0.518781,0.033018
NGC4593,W2,4191,57604.92827,300.77944,0.9380585,0.018681403
NGC4593,V,4191,57604.9305,74.78112,1.2722255,0.03106908
NGC4593,M2,4191,57604.93219,207.09892,0.940591,0.024769213
NGC4593,W1,4192,57605.04218,151.77986,1.0672292,0.023168302
NGC4593,U,4192,57605.04355,75.77407998,0.9076297,0.020438482
NGC4593,B,4192,57605.04448,75.77407998,1.0154029,0.021586166
NGC4593,HX,4192,57605.04575,937.732032,0.461253,0.030725
NGC4593,SX,4192,57605.04575,937.732032,0.498721,0.032119
NGC4593,W2,4192,57605.04674,303.7804,0.9694737,0.018991917
NGC4593,V,4192,57605.04899,75.76304001,1.2826258,0.03102377
NGC4593,M2,4192,57605.05081,230.246,0.99574195,0.024500838
NGC4593,W1,4193,57605.30845,149.76082,1.0114414,0.022521505
NGC4593,U,4193,57605.3098,74.7701,0.8895686,0.020266903
NGC4593,B,4193,57605.31073,74.7701,1.0359447,0.022024833
NGC4593,HX,4193,57605.31187,910.1500416,0.407613,0.029298
NGC4593,SX,4193,57605.31187,910.1500416,0.524433,0.033167
NGC4593,W2,4193,57605.31296,299.77546,0.9474307,0.018834601
NGC4593,V,4193,57605.31518,74.78114003,1.24753045,0.030672876
NGC4593,M2,4193,57605.31689,211.97548,0.9535394,0.024712589
NGC4593,W1,4194,57605.38477,171.76048,1.06817055,0.02205337
NGC4593,U,4194,57605.38631,85.86919999,0.9239602,0.019581668
NGC4593,B,4194,57605.38736,85.78094,1.0359012,0.020629257
NGC4593,HX,4194,57605.38886,1048.052045,0.520038,0.031326
NGC4593,SX,4194,57605.38886,1048.052045,0.602228,0.033793
NGC4593,W2,4194,57605.38991,342.73764,0.9789101,0.01824429
NGC4593,V,4194,57605.39244,85.78094,1.25852104,0.02922859
NGC4593,M2,4194,57605.39444,251.0872,0.9886275,0.023502872
